Time, xr, yr, zr, q0r, q1r, q2r, q3r, xn, yn, zn, q0n, q1n, q2n, q3n, xd, yd, zd, q0d, q1d, q2d, q3d
1.197, 0.298173, -0.172715, 0.335976, 0.0773742, 0.996657, 0.0261078, -0.00238095, 0.314264, -0.178009, 0.341603, 0.0532761, 0.998432, 0.0171298, -0.00132721, 0, 0, 0, 0.0532761, 0.998432, 0.0171298, -0.00132721, 
1.198, 0.298173, -0.172714, 0.335976, 0.0773752, 0.996657, 0.0261087, -0.0023819, 0.314295, -0.178016, 0.34161, 0.0532322, 0.998435, 0.0171171, -0.00132325, 0, 0, 0, 0.0532322, 0.998435, 0.0171171, -0.00132325, 
1.199, 0.298173, -0.172715, 0.335976, 0.0773744, 0.996657, 0.0261077, -0.00238187, 0.314327, -0.178022, 0.341617, 0.0531883, 0.998437, 0.0171045, -0.00131928, 0, 0, 0, 0.0531883, 0.998437, 0.0171045, -0.00131928, 
1.2, 0.298172, -0.172715, 0.335975, 0.0773747, 0.996657, 0.0261077, -0.00238262, 0.314359, -0.178029, 0.341624, 0.0531445, 0.99844, 0.0170919, -0.00131531, 0, 0, 0, 0.0531445, 0.99844, 0.0170919, -0.00131531, 
1.201, 0.298173, -0.172715, 0.335976, 0.0773747, 0.996657, 0.0261078, -0.00238126, 0.314391, -0.178035, 0.341632, 0.0531005, 0.998442, 0.0170792, -0.00131134, 0, 0, 0, 0.0531005, 0.998442, 0.0170792, -0.00131134, 
1.202, 0.298173, -0.172715, 0.335976, 0.0773747, 0.996657, 0.0261078, -0.00238096, 0.314422, -0.178042, 0.341639, 0.0530566, 0.998445, 0.0170666, -0.00130737, 0, 0, 0, 0.0530566, 0.998445, 0.0170666, -0.00130737, 
1.203, 0.298174, -0.172716, 0.335976, 0.077375, 0.996657, 0.0261078, -0.00238038, 0.314454, -0.178048, 0.341646, 0.0530126, 0.998447, 0.0170539, -0.0013034, 0, 0, 0, 0.0530126, 0.998447, 0.0170539, -0.0013034, 
1.204, 0.298173, -0.172715, 0.335975, 0.0773751, 0.996657, 0.0261082, -0.0023813, 0.314486, -0.178055, 0.341653, 0.0529686, 0.99845, 0.0170413, -0.00129942, 0, 0, 0, 0.0529686, 0.99845, 0.0170413, -0.00129942, 
1.205, 0.298172, -0.172715, 0.335976, 0.0773746, 0.996657, 0.0261082, -0.0023827, 0.314518, -0.178061, 0.34166, 0.0529246, 0.998452, 0.0170286, -0.00129545, 0, 0, 0, 0.0529246, 0.998452, 0.0170286, -0.00129545, 
1.206, 0.298173, -0.172715, 0.335975, 0.0773756, 0.996657, 0.0261082, -0.00238131, 0.31455, -0.178067, 0.341668, 0.0528805, 0.998455, 0.017016, -0.00129148, 0, 0, 0, 0.0528805, 0.998455, 0.017016, -0.00129148, 
1.207, 0.298173, -0.172715, 0.335976, 0.0773751, 0.996657, 0.0261078, -0.00238088, 0.314582, -0.178074, 0.341675, 0.0528364, 0.998458, 0.0170033, -0.0012875, 0, 0, 0, 0.0528364, 0.998458, 0.0170033, -0.0012875, 
1.208, 0.298173, -0.172716, 0.335975, 0.0773757, 0.996657, 0.0261072, -0.00238207, 0.314613, -0.17808, 0.341682, 0.0527923, 0.99846, 0.0169907, -0.00128353, 0, 0, 0, 0.0527923, 0.99846, 0.0169907, -0.00128353, 
1.209, 0.298173, -0.172715, 0.335976, 0.0773747, 0.996657, 0.0261077, -0.00238176, 0.314645, -0.178087, 0.341689, 0.0527481, 0.998463, 0.016978, -0.00127955, 0, 0, 0, 0.0527481, 0.998463, 0.016978, -0.00127955, 
1.21, 0.298173, -0.172715, 0.335976, 0.0773756, 0.996657, 0.0261087, -0.00238141, 0.314677, -0.178093, 0.341696, 0.0527039, 0.998465, 0.0169654, -0.00127558, 0, 0, 0, 0.0527039, 0.998465, 0.0169654, -0.00127558, 
1.211, 0.298173, -0.172715, 0.335976, 0.0773738, 0.996657, 0.0261082, -0.00238241, 0.314709, -0.1781, 0.341704, 0.0526597, 0.998468, 0.0169527, -0.0012716, 0, 0, 0, 0.0526597, 0.998468, 0.0169527, -0.0012716, 
1.212, 0.298173, -0.172715, 0.335975, 0.0773747, 0.996657, 0.0261082, -0.00238215, 0.314741, -0.178106, 0.341711, 0.0526155, 0.99847, 0.01694, -0.00126763, 0, 0, 0, 0.0526155, 0.99847, 0.01694, -0.00126763, 
1.213, 0.298173, -0.172715, 0.335976, 0.0773752, 0.996657, 0.0261078, -0.00238129, 0.314773, -0.178113, 0.341718, 0.0525712, 0.998473, 0.0169274, -0.00126365, 0, 0, 0, 0.0525712, 0.998473, 0.0169274, -0.00126365, 
1.214, 0.298173, -0.172715, 0.335975, 0.0773751, 0.996657, 0.0261077, -0.00238167, 0.314805, -0.178119, 0.341725, 0.0525269, 0.998475, 0.0169147, -0.00125967, 0, 0, 0, 0.0525269, 0.998475, 0.0169147, -0.00125967, 
1.215, 0.298173, -0.172715, 0.335975, 0.077376, 0.996657, 0.0261086, -0.00238259, 0.314837, -0.178125, 0.341733, 0.0524826, 0.998478, 0.016902, -0.0012557, 0, 0, 0, 0.0524826, 0.998478, 0.016902, -0.0012557, 
1.216, 0.298174, -0.172715, 0.335976, 0.0773742, 0.996657, 0.0261077, -0.00238135, 0.314869, -0.178132, 0.34174, 0.0524383, 0.998481, 0.0168893, -0.00125172, 0, 0, 0, 0.0524383, 0.998481, 0.0168893, -0.00125172, 
1.217, 0.298173, -0.172715, 0.335976, 0.0773743, 0.996657, 0.0261078, -0.00238129, 0.314901, -0.178138, 0.341747, 0.0523939, 0.998483, 0.0168766, -0.00124774, 0, 0, 0, 0.0523939, 0.998483, 0.0168766, -0.00124774, 
1.218, 0.298174, -0.172715, 0.335976, 0.0773755, 0.996657, 0.0261083, -0.00238049, 0.314933, -0.178145, 0.341754, 0.0523495, 0.998486, 0.016864, -0.00124376, 0, 0, 0, 0.0523495, 0.998486, 0.016864, -0.00124376, 
1.219, 0.298172, -0.172715, 0.335975, 0.0773752, 0.996657, 0.0261082, -0.00238274, 0.314965, -0.178151, 0.341762, 0.0523051, 0.998488, 0.0168513, -0.00123979, 0, 0, 0, 0.0523051, 0.998488, 0.0168513, -0.00123979, 
1.22, 0.298173, -0.172715, 0.335976, 0.0773746, 0.996657, 0.0261082, -0.00238089, 0.314997, -0.178158, 0.341769, 0.0522606, 0.998491, 0.0168386, -0.00123581, 0, 0, 0, 0.0522606, 0.998491, 0.0168386, -0.00123581, 
1.221, 0.298173, -0.172716, 0.335976, 0.0773747, 0.996657, 0.0261072, -0.00238181, 0.315029, -0.178164, 0.341776, 0.0522161, 0.998493, 0.0168259, -0.00123183, 0, 0, 0, 0.0522161, 0.998493, 0.0168259, -0.00123183, 
1.222, 0.298173, -0.172714, 0.335976, 0.0773748, 0.996657, 0.0261087, -0.00238143, 0.315061, -0.17817, 0.341784, 0.0521716, 0.998496, 0.0168132, -0.00122785, 0, 0, 0, 0.0521716, 0.998496, 0.0168132, -0.00122785, 
1.223, 0.298173, -0.172714, 0.335976, 0.0773734, 0.996657, 0.0261082, -0.002381, 0.315094, -0.178177, 0.341791, 0.0521271, 0.998498, 0.0168005, -0.00122388, 0, 0, 0, 0.0521271, 0.998498, 0.0168005, -0.00122388, 
1.224, 0.298172, -0.172715, 0.335975, 0.0773747, 0.996657, 0.0261081, -0.00238302, 0.315126, -0.178183, 0.341798, 0.0520825, 0.998501, 0.0167878, -0.0012199, 0, 0, 0, 0.0520825, 0.998501, 0.0167878, -0.0012199, 
1.225, 0.298174, -0.172716, 0.335976, 0.0773742, 0.996657, 0.0261073, -0.00237998, 0.315158, -0.17819, 0.341805, 0.0520379, 0.998503, 0.0167751, -0.00121592, 0, 0, 0, 0.0520379, 0.998503, 0.0167751, -0.00121592, 
1.226, 0.298173, -0.172715, 0.335976, 0.0773742, 0.996657, 0.0261082, -0.00238224, 0.31519, -0.178196, 0.341813, 0.0519933, 0.998506, 0.0167623, -0.00121194, 0, 0, 0, 0.0519933, 0.998506, 0.0167623, -0.00121194, 
1.227, 0.298173, -0.172715, 0.335975, 0.0773752, 0.996657, 0.0261082, -0.00238132, 0.315222, -0.178202, 0.34182, 0.0519486, 0.998509, 0.0167496, -0.00120797, 0, 0, 0, 0.0519486, 0.998509, 0.0167496, -0.00120797, 
1.228, 0.298174, -0.172715, 0.335976, 0.0773752, 0.996657, 0.0261078, -0.00238035, 0.315254, -0.178209, 0.341828, 0.051904, 0.998511, 0.0167369, -0.00120399, 0, 0, 0, 0.051904, 0.998511, 0.0167369, -0.00120399, 
1.229, 0.298173, -0.172715, 0.335975, 0.0773751, 0.996657, 0.0261087, -0.00238179, 0.315287, -0.178215, 0.341835, 0.0518593, 0.998514, 0.0167242, -0.00120001, 0, 0, 0, 0.0518593, 0.998514, 0.0167242, -0.00120001, 
1.23, 0.298173, -0.172715, 0.335976, 0.0773743, 0.996657, 0.0261082, -0.00238139, 0.315319, -0.178222, 0.341842, 0.0518145, 0.998516, 0.0167115, -0.00119604, 0, 0, 0, 0.0518145, 0.998516, 0.0167115, -0.00119604, 
1.231, 0.298173, -0.172715, 0.335976, 0.0773755, 0.996657, 0.0261087, -0.00238099, 0.315351, -0.178228, 0.34185, 0.0517698, 0.998519, 0.0166987, -0.00119206, 0, 0, 0, 0.0517698, 0.998519, 0.0166987, -0.00119206, 
1.232, 0.298174, -0.172715, 0.335976, 0.0773742, 0.996657, 0.0261078, -0.00238087, 0.315383, -0.178235, 0.341857, 0.051725, 0.998521, 0.016686, -0.00118809, 0, 0, 0, 0.051725, 0.998521, 0.016686, -0.00118809, 
1.233, 0.298172, -0.172715, 0.335975, 0.0773751, 0.996657, 0.0261081, -0.00238303, 0.315416, -0.178241, 0.341864, 0.0516802, 0.998524, 0.0166733, -0.00118411, 0, 0, 0, 0.0516802, 0.998524, 0.0166733, -0.00118411, 
1.234, 0.298173, -0.172715, 0.335976, 0.0773747, 0.996657, 0.0261082, -0.00238186, 0.315448, -0.178247, 0.341872, 0.0516353, 0.998526, 0.0166605, -0.00118014, 0, 0, 0, 0.0516353, 0.998526, 0.0166605, -0.00118014, 
1.235, 0.298173, -0.172716, 0.335976, 0.0773751, 0.996657, 0.0261072, -0.00238219, 0.31548, -0.178254, 0.341879, 0.0515905, 0.998529, 0.0166478, -0.00117617, 0, 0, 0, 0.0515905, 0.998529, 0.0166478, -0.00117617, 
1.236, 0.298173, -0.172715, 0.335976, 0.0773756, 0.996657, 0.0261078, -0.00238128, 0.315513, -0.17826, 0.341887, 0.0515456, 0.998531, 0.016635, -0.00117219, 0, 0, 0, 0.0515456, 0.998531, 0.016635, -0.00117219, 
1.237, 0.298173, -0.172715, 0.335976, 0.0773748, 0.996657, 0.0261077, -0.00238186, 0.315545, -0.178267, 0.341894, 0.0515007, 0.998534, 0.0166223, -0.00116822, 0, 0, 0, 0.0515007, 0.998534, 0.0166223, -0.00116822, 
1.238, 0.298172, -0.172715, 0.335976, 0.0773752, 0.996657, 0.0261077, -0.00238272, 0.315577, -0.178273, 0.341902, 0.0514557, 0.998536, 0.0166095, -0.00116425, 0, 0, 0, 0.0514557, 0.998536, 0.0166095, -0.00116425, 
1.239, 0.298173, -0.172714, 0.335975, 0.0773734, 0.996657, 0.0261086, -0.00238313, 0.31561, -0.17828, 0.341909, 0.0514108, 0.998539, 0.0165968, -0.00116028, 0, 0, 0, 0.0514108, 0.998539, 0.0165968, -0.00116028, 
1.24, 0.298173, -0.172715, 0.335975, 0.0773739, 0.996657, 0.0261082, -0.0023817, 0.315642, -0.178286, 0.341916, 0.0513658, 0.998542, 0.016584, -0.00115631, 0, 0, 0, 0.0513658, 0.998542, 0.016584, -0.00115631, 
1.241, 0.298172, -0.172715, 0.335975, 0.0773751, 0.996657, 0.0261082, -0.00238272, 0.315674, -0.178292, 0.341924, 0.0513208, 0.998544, 0.0165713, -0.00115234, 0, 0, 0, 0.0513208, 0.998544, 0.0165713, -0.00115234, 
1.242, 0.298172, -0.172715, 0.335976, 0.0773746, 0.996657, 0.0261077, -0.00238323, 0.315707, -0.178299, 0.341931, 0.0512757, 0.998547, 0.0165585, -0.00114837, 0, 0, 0, 0.0512757, 0.998547, 0.0165585, -0.00114837, 
1.243, 0.298173, -0.172715, 0.335976, 0.0773752, 0.996657, 0.0261077, -0.00238187, 0.315739, -0.178305, 0.341939, 0.0512307, 0.998549, 0.0165457, -0.0011444, 0, 0, 0, 0.0512307, 0.998549, 0.0165457, -0.0011444, 
1.244, 0.298172, -0.172716, 0.335976, 0.0773747, 0.996657, 0.0261072, -0.00238307, 0.315772, -0.178312, 0.341946, 0.0511856, 0.998552, 0.0165329, -0.00114044, 0, 0, 0, 0.0511856, 0.998552, 0.0165329, -0.00114044, 
1.245, 0.298173, -0.172715, 0.335976, 0.0773746, 0.996657, 0.0261082, -0.00238184, 0.315804, -0.178318, 0.341954, 0.0511404, 0.998554, 0.0165202, -0.00113647, 0, 0, 0, 0.0511404, 0.998554, 0.0165202, -0.00113647, 
1.246, 0.298173, -0.172714, 0.335976, 0.0773743, 0.996657, 0.0261087, -0.0023815, 0.315837, -0.178324, 0.341961, 0.0510953, 0.998557, 0.0165074, -0.00113251, 0, 0, 0, 0.0510953, 0.998557, 0.0165074, -0.00113251, 
1.247, 0.298172, -0.172714, 0.335975, 0.0773748, 0.996657, 0.0261086, -0.00238357, 0.315869, -0.178331, 0.341969, 0.0510501, 0.998559, 0.0164946, -0.00112855, 0, 0, 0, 0.0510501, 0.998559, 0.0164946, -0.00112855, 
1.248, 0.298174, -0.172715, 0.335976, 0.0773738, 0.996657, 0.0261078, -0.00238039, 0.315902, -0.178337, 0.341976, 0.0510049, 0.998562, 0.0164818, -0.00112458, 0, 0, 0, 0.0510049, 0.998562, 0.0164818, -0.00112458, 
1.249, 0.298173, -0.172715, 0.335976, 0.0773751, 0.996657, 0.0261078, -0.00238105, 0.315934, -0.178344, 0.341984, 0.0509597, 0.998564, 0.016469, -0.00112062, 0, 0, 0, 0.0509597, 0.998564, 0.016469, -0.00112062, 
1.25, 0.298172, -0.172716, 0.335976, 0.0773764, 0.996657, 0.0261077, -0.00238144, 0.315967, -0.17835, 0.341991, 0.0509144, 0.998567, 0.0164562, -0.00111666, 0, 0, 0, 0.0509144, 0.998567, 0.0164562, -0.00111666, 
1.251, 0.298173, -0.172715, 0.335976, 0.0773751, 0.996657, 0.0261077, -0.00238135, 0.315999, -0.178357, 0.341999, 0.0508692, 0.998569, 0.0164434, -0.0011127, 0, 0, 0, 0.0508692, 0.998569, 0.0164434, -0.0011127, 
1.252, 0.298172, -0.172715, 0.335975, 0.0773751, 0.996657, 0.0261082, -0.00238224, 0.316032, -0.178363, 0.342007, 0.0508239, 0.998572, 0.0164306, -0.00110875, 0, 0, 0, 0.0508239, 0.998572, 0.0164306, -0.00110875, 
1.253, 0.298173, -0.172716, 0.335976, 0.0773751, 0.996657, 0.0261073, -0.00238172, 0.316065, -0.178369, 0.342014, 0.0507786, 0.998574, 0.0164178, -0.00110479, 0, 0, 0, 0.0507786, 0.998574, 0.0164178, -0.00110479, 
1.254, 0.298173, -0.172715, 0.335976, 0.0773756, 0.996657, 0.0261078, -0.00238089, 0.316097, -0.178376, 0.342022, 0.0507332, 0.998577, 0.016405, -0.00110084, 0, 0, 0, 0.0507332, 0.998577, 0.016405, -0.00110084, 
1.255, 0.298174, -0.172714, 0.335976, 0.0773742, 0.996657, 0.0261093, -0.00237958, 0.31613, -0.178382, 0.342029, 0.0506878, 0.998579, 0.0163921, -0.00109688, 0, 0, 0, 0.0506878, 0.998579, 0.0163921, -0.00109688, 
1.256, 0.298174, -0.172715, 0.335976, 0.0773747, 0.996657, 0.0261083, -0.00237957, 0.316162, -0.178389, 0.342037, 0.0506424, 0.998582, 0.0163793, -0.00109293, 0, 0, 0, 0.0506424, 0.998582, 0.0163793, -0.00109293, 
1.257, 0.298173, -0.172715, 0.335976, 0.0773755, 0.996657, 0.0261083, -0.0023801, 0.316195, -0.178395, 0.342044, 0.050597, 0.998584, 0.0163665, -0.00108898, 0, 0, 0, 0.050597, 0.998584, 0.0163665, -0.00108898, 
1.258, 0.298172, -0.172714, 0.335975, 0.0773744, 0.996657, 0.0261082, -0.00238229, 0.316228, -0.178401, 0.342052, 0.0505516, 0.998587, 0.0163537, -0.00108503, 0, 0, 0, 0.0505516, 0.998587, 0.0163537, -0.00108503, 
1.259, 0.298174, -0.172715, 0.335976, 0.0773756, 0.996657, 0.0261078, -0.00237994, 0.31626, -0.178408, 0.34206, 0.0505061, 0.998589, 0.0163408, -0.00108109, 0, 0, 0, 0.0505061, 0.998589, 0.0163408, -0.00108109, 
1.26, 0.298173, -0.172715, 0.335976, 0.0773761, 0.996657, 0.0261078, -0.0023809, 0.316293, -0.178414, 0.342067, 0.0504606, 0.998592, 0.016328, -0.00107714, 0, 0, 0, 0.0504606, 0.998592, 0.016328, -0.00107714, 
1.261, 0.298173, -0.172714, 0.335975, 0.0773747, 0.996657, 0.0261087, -0.00238086, 0.316326, -0.178421, 0.342075, 0.0504151, 0.998595, 0.0163151, -0.0010732, 0, 0, 0, 0.0504151, 0.998595, 0.0163151, -0.0010732, 
1.262, 0.298173, -0.172715, 0.335976, 0.0773742, 0.996657, 0.0261082, -0.00238137, 0.316358, -0.178427, 0.342083, 0.0503695, 0.998597, 0.0163023, -0.00106925, 0, 0, 0, 0.0503695, 0.998597, 0.0163023, -0.00106925, 
1.263, 0.298173, -0.172716, 0.335976, 0.0773755, 0.996657, 0.0261073, -0.00238131, 0.316391, -0.178434, 0.34209, 0.050324, 0.9986, 0.0162894, -0.00106531, 0, 0, 0, 0.050324, 0.9986, 0.0162894, -0.00106531, 
1.264, 0.298174, -0.172715, 0.335976, 0.0773743, 0.996657, 0.0261083, -0.00238042, 0.316424, -0.17844, 0.342098, 0.0502784, 0.998602, 0.0162766, -0.00106137, 0, 0, 0, 0.0502784, 0.998602, 0.0162766, -0.00106137, 
1.265, 0.298174, -0.172715, 0.335975, 0.0773752, 0.996657, 0.0261082, -0.00238124, 0.316456, -0.178446, 0.342105, 0.0502328, 0.998605, 0.0162637, -0.00105744, 0, 0, 0, 0.0502328, 0.998605, 0.0162637, -0.00105744, 
1.266, 0.298172, -0.172716, 0.335976, 0.0773757, 0.996657, 0.0261072, -0.00238262, 0.316489, -0.178453, 0.342113, 0.0501871, 0.998607, 0.0162509, -0.0010535, 0, 0, 0, 0.0501871, 0.998607, 0.0162509, -0.0010535, 
1.267, 0.298173, -0.172715, 0.335976, 0.0773746, 0.996657, 0.0261078, -0.00238086, 0.316522, -0.178459, 0.342121, 0.0501414, 0.99861, 0.016238, -0.00104957, 0, 0, 0, 0.0501414, 0.99861, 0.016238, -0.00104957, 
1.268, 0.298172, -0.172715, 0.335975, 0.0773751, 0.996657, 0.0261087, -0.00238227, 0.316555, -0.178466, 0.342128, 0.0500958, 0.998612, 0.0162251, -0.00104564, 0, 0, 0, 0.0500958, 0.998612, 0.0162251, -0.00104564, 
1.269, 0.298172, -0.172716, 0.335976, 0.0773752, 0.996657, 0.0261072, -0.00238261, 0.316588, -0.178472, 0.342136, 0.05005, 0.998615, 0.0162122, -0.00104171, 0, 0, 0, 0.05005, 0.998615, 0.0162122, -0.00104171, 
1.27, 0.298173, -0.172715, 0.335975, 0.0773756, 0.996657, 0.0261087, -0.00238181, 0.31662, -0.178479, 0.342144, 0.0500043, 0.998617, 0.0161994, -0.00103778, 0, 0, 0, 0.0500043, 0.998617, 0.0161994, -0.00103778, 
1.271, 0.298173, -0.172715, 0.335976, 0.0773747, 0.996657, 0.0261078, -0.00238128, 0.316653, -0.178485, 0.342152, 0.0499585, 0.99862, 0.0161865, -0.00103386, 0, 0, 0, 0.0499585, 0.99862, 0.0161865, -0.00103386, 
1.272, 0.298172, -0.172716, 0.335976, 0.0773755, 0.996657, 0.0261072, -0.00238226, 0.316686, -0.178491, 0.342159, 0.0499128, 0.998622, 0.0161736, -0.00102994, 0, 0, 0, 0.0499128, 0.998622, 0.0161736, -0.00102994, 
1.273, 0.298172, -0.172715, 0.335976, 0.077376, 0.996657, 0.0261086, -0.00238237, 0.316719, -0.178498, 0.342167, 0.049867, 0.998625, 0.0161607, -0.00102602, 0, 0, 0, 0.049867, 0.998625, 0.0161607, -0.00102602, 
1.274, 0.298173, -0.172715, 0.335975, 0.0773737, 0.996657, 0.0261078, -0.00238116, 0.316752, -0.178504, 0.342175, 0.0498211, 0.998627, 0.0161478, -0.0010221, 0, 0, 0, 0.0498211, 0.998627, 0.0161478, -0.0010221, 
1.275, 0.298172, -0.172716, 0.335977, 0.0773751, 0.996657, 0.0261073, -0.00238158, 0.316785, -0.178511, 0.342183, 0.0497753, 0.99863, 0.0161349, -0.00101818, 0, 0, 0, 0.0497753, 0.99863, 0.0161349, -0.00101818, 
1.276, 0.298172, -0.172715, 0.335976, 0.077376, 0.996657, 0.0261077, -0.00238272, 0.316817, -0.178517, 0.34219, 0.0497294, 0.998632, 0.016122, -0.00101427, 0, 0, 0, 0.0497294, 0.998632, 0.016122, -0.00101427, 
1.277, 0.298174, -0.172715, 0.335976, 0.0773756, 0.996657, 0.0261078, -0.00237994, 0.31685, -0.178523, 0.342198, 0.0496835, 0.998635, 0.016109, -0.00101036, 0, 0, 0, 0.0496835, 0.998635, 0.016109, -0.00101036, 
1.278, 0.298173, -0.172716, 0.335976, 0.0773746, 0.996657, 0.0261073, -0.00238171, 0.316883, -0.17853, 0.342206, 0.0496376, 0.998637, 0.0160961, -0.00100645, 0, 0, 0, 0.0496376, 0.998637, 0.0160961, -0.00100645, 
1.279, 0.298173, -0.172715, 0.335976, 0.0773747, 0.996657, 0.0261077, -0.00238144, 0.316916, -0.178536, 0.342214, 0.0495916, 0.99864, 0.0160832, -0.00100254, 0, 0, 0, 0.0495916, 0.99864, 0.0160832, -0.00100254, 
1.28, 0.298173, -0.172714, 0.335975, 0.0773747, 0.996657, 0.0261087, -0.00238133, 0.316949, -0.178543, 0.342221, 0.0495457, 0.998642, 0.0160703, -0.000998636, 0, 0, 0, 0.0495457, 0.998642, 0.0160703, -0.000998636, 
1.281, 0.298173, -0.172716, 0.335976, 0.0773751, 0.996657, 0.0261072, -0.00238212, 0.316982, -0.178549, 0.342229, 0.0494997, 0.998645, 0.0160573, -0.000994735, 0, 0, 0, 0.0494997, 0.998645, 0.0160573, -0.000994735, 
1.282, 0.298173, -0.172715, 0.335976, 0.0773751, 0.996657, 0.0261087, -0.00238053, 0.317015, -0.178556, 0.342237, 0.0494536, 0.998647, 0.0160444, -0.000990836, 0, 0, 0, 0.0494536, 0.998647, 0.0160444, -0.000990836, 
1.283, 0.298173, -0.172715, 0.335976, 0.0773748, 0.996657, 0.0261073, -0.00238175, 0.317048, -0.178562, 0.342245, 0.0494076, 0.99865, 0.0160314, -0.000986939, 0, 0, 0, 0.0494076, 0.99865, 0.0160314, -0.000986939, 
1.284, 0.298173, -0.172715, 0.335975, 0.0773747, 0.996657, 0.0261082, -0.00238218, 0.317081, -0.178569, 0.342253, 0.0493615, 0.998652, 0.0160185, -0.000983045, 0, 0, 0, 0.0493615, 0.998652, 0.0160185, -0.000983045, 
1.285, 0.298174, -0.172716, 0.335976, 0.077375, 0.996657, 0.0261078, -0.00237951, 0.317114, -0.178575, 0.34226, 0.0493155, 0.998655, 0.0160055, -0.000979154, 0, 0, 0, 0.0493155, 0.998655, 0.0160055, -0.000979154, 
1.286, 0.298173, -0.172715, 0.335977, 0.0773738, 0.996657, 0.0261083, -0.00238067, 0.317147, -0.178581, 0.342268, 0.0492694, 0.998657, 0.0159926, -0.000975266, 0, 0, 0, 0.0492694, 0.998657, 0.0159926, -0.000975266, 
1.287, 0.298172, -0.172715, 0.335975, 0.0773747, 0.996657, 0.0261077, -0.00238302, 0.31718, -0.178588, 0.342276, 0.0492232, 0.998659, 0.0159796, -0.00097138, 0, 0, 0, 0.0492232, 0.998659, 0.0159796, -0.00097138, 
1.288, 0.298172, -0.172714, 0.335976, 0.0773739, 0.996657, 0.0261081, -0.00238283, 0.317213, -0.178594, 0.342284, 0.0491771, 0.998662, 0.0159667, -0.000967497, 0, 0, 0, 0.0491771, 0.998662, 0.0159667, -0.000967497, 
1.289, 0.298173, -0.172715, 0.335976, 0.0773756, 0.996657, 0.0261078, -0.00238049, 0.317246, -0.178601, 0.342292, 0.0491309, 0.998664, 0.0159537, -0.000963617, 0, 0, 0, 0.0491309, 0.998664, 0.0159537, -0.000963617, 
1.29, 0.298174, -0.172715, 0.335977, 0.0773742, 0.996657, 0.0261083, -0.00237971, 0.317279, -0.178607, 0.3423, 0.0490847, 0.998667, 0.0159407, -0.00095974, 0, 0, 0, 0.0490847, 0.998667, 0.0159407, -0.00095974, 
1.291, 0.298172, -0.172715, 0.335976, 0.0773746, 0.996657, 0.0261082, -0.00238231, 0.317312, -0.178614, 0.342308, 0.0490385, 0.998669, 0.0159277, -0.000955866, 0, 0, 0, 0.0490385, 0.998669, 0.0159277, -0.000955866, 
1.292, 0.298172, -0.172715, 0.335976, 0.0773746, 0.996657, 0.0261077, -0.00238228, 0.317345, -0.17862, 0.342316, 0.0489923, 0.998672, 0.0159147, -0.000951995, 0, 0, 0, 0.0489923, 0.998672, 0.0159147, -0.000951995, 
1.293, 0.298173, -0.172715, 0.335975, 0.0773747, 0.996657, 0.0261082, -0.00238168, 0.317378, -0.178626, 0.342323, 0.048946, 0.998674, 0.0159017, -0.000948127, 0, 0, 0, 0.048946, 0.998674, 0.0159017, -0.000948127, 
1.294, 0.298173, -0.172715, 0.335975, 0.0773751, 0.996657, 0.0261087, -0.00238179, 0.317411, -0.178633, 0.342331, 0.0488997, 0.998677, 0.0158887, -0.000944262, 0, 0, 0, 0.0488997, 0.998677, 0.0158887, -0.000944262, 
1.295, 0.298174, -0.172715, 0.335976, 0.0773746, 0.996657, 0.0261083, -0.00238002, 0.317444, -0.178639, 0.342339, 0.0488534, 0.998679, 0.0158757, -0.0009404, 0, 0, 0, 0.0488534, 0.998679, 0.0158757, -0.0009404, 
1.296, 0.298174, -0.172715, 0.335976, 0.0773746, 0.996657, 0.0261079, -0.00237912, 0.317477, -0.178646, 0.342347, 0.0488071, 0.998682, 0.0158627, -0.000936541, 0, 0, 0, 0.0488071, 0.998682, 0.0158627, -0.000936541, 
1.297, 0.298173, -0.172716, 0.335976, 0.0773752, 0.996657, 0.0261073, -0.00238095, 0.31751, -0.178652, 0.342355, 0.0487608, 0.998684, 0.0158497, -0.000932685, 0, 0, 0, 0.0487608, 0.998684, 0.0158497, -0.000932685, 
1.298, 0.298173, -0.172714, 0.335976, 0.0773734, 0.996657, 0.0261082, -0.00238234, 0.317543, -0.178659, 0.342363, 0.0487144, 0.998687, 0.0158367, -0.000928833, 0, 0, 0, 0.0487144, 0.998687, 0.0158367, -0.000928833, 
1.299, 0.298172, -0.172714, 0.335975, 0.0773751, 0.996657, 0.0261091, -0.00238229, 0.317576, -0.178665, 0.342371, 0.048668, 0.998689, 0.0158237, -0.000924983, 0, 0, 0, 0.048668, 0.998689, 0.0158237, -0.000924983, 
1.3, 0.298174, -0.172715, 0.335976, 0.0773743, 0.996657, 0.0261083, -0.00238005, 0.31761, -0.178672, 0.342379, 0.0486216, 0.998692, 0.0158106, -0.000921138, 0, 0, 0, 0.0486216, 0.998692, 0.0158106, -0.000921138, 
1.301, 0.298172, -0.172715, 0.335976, 0.0773742, 0.996657, 0.0261082, -0.00238185, 0.317643, -0.178678, 0.342387, 0.0485752, 0.998694, 0.0157976, -0.000917295, 0, 0, 0, 0.0485752, 0.998694, 0.0157976, -0.000917295, 
